http://www.mvd.ru/presscenter/statistics/reports/show_117029/	Состояние преступности - январь-ноябрь 2012 года	http://www.mvd.ru/userfiles/sb_1211.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_115664/	Состояние преступности - январь-октябрь 2012 года	http://www.mvd.ru/userfiles/sb_1210.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_114282/	Состояние преступности - январь-сентябрь 2012 года	http://www.mvd.ru/userfiles/sb_1209.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_112821/	Состояние преступности - январь-август 2012 года	http://www.mvd.ru/userfiles/sb_1208(7).pdf
http://www.mvd.ru/presscenter/statistics/reports/show_111375/	Состояние преступности - январь-июль 2012 года	http://www.mvd.ru/userfiles/file/2012/ban/mart/sb_1207.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_110265/	Состояние преступности - январь-июнь 2012 года	http://www.mvd.ru/userfiles/sb_12_06.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_107636/	Состояние преступности - январь-май 2012 года	http://www.mvd.ru/userfiles/sb_12_05_12.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_105633/	Состояние преступности - январь-апрель 2012 года	http://www.mvd.ru/userfiles/statistika_04.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_104186/	Состояние преступности - январь-март 2012 года	http://www.mvd.ru/userfiles/sb_12_03.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_102876/	Состояние преступности - январь-февраль 2012 года	http://www.mvd.ru/userfiles/sb_12_02.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_102504/	Состояние преступности - январь 2012 года	http://www.mvd.ru/userfiles/sb_12_01(1).pdf
http://www.mvd.ru/presscenter/statistics/reports/show_102505/	Состояние преступности - январь-декабрь 2011 года	http://www.mvd.ru/userfiles/sb_12_11.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_102022/	Состояние преступности - январь-ноябрь 2011 года	http://www.mvd.ru/userfiles/sb_11_11_2_var__.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_99000/	Состояние преступности - январь-октябрь 2011 года	http://www.mvd.ru/userfiles/sb_10_11.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_97861/	Состояние преступности - январь-сентябрь 2011 года	http://www.mvd.ru/userfiles/sb_11_09(1).pdf
http://www.mvd.ru/presscenter/statistics/reports/show_96831/	Состояние преступности - январь-август 2011 года	http://www.mvd.ru/userfiles/sb_08_11.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_95406/	Состояние преступности - январь-июль 2011 года	http://www.mvd.ru/userfiles/iyul_2011.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_93824/	Состояние преступности - январь-июнь 2011 года	http://www.mvd.ru/userfiles/file/2011/ban/iyun_2011.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_92230/	Состояние преступности - январь-май 2011 год	http://www.mvd.ru/userfiles/file/2011/ban/sb_11_05_2_var__.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_90460/	Состояние преступности - январь-апрель 2011 год	http://www.mvd.ru/userfiles/file/2011/ban/sb_11_04_2_var.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_88689/	Состояние преступности - январь-март 2011 год	http://www.mvd.ru/userfiles/mart_2011.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_88090/	Состояние преступности - январь-февраль 2011 год	http://www.mvd.ru/userfiles/fevral_2011.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_88085/	Состояние преступности - январь 2011 год	http://www.mvd.ru/userfiles/yanvar_2011.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_88233/	Состояние преступности - январь-декабрь 2010 год	http://www.mvd.ru/userfiles/yanvar_dekabr_2010.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_85382/	Состояние преступности - январь-ноябрь 2010 год	http://www.mvd.ru/userfiles/file/noyabr_2010.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_85378/	Состояние преступности - январь-октябрь 2010 год	http://www.mvd.ru/userfiles/file/oktyabr_2010.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_85374/	Состояние преступности - январь-сентябрь 2010 год	http://www.mvd.ru/userfiles/file/sentjabr2010_1.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_65459/	Состояние преступности - январь-август 2010 год	http://www.mvd.ru/userfiles/file/statistics/statist_08_2010.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_59960/	Состояние преступности - январь-июль 2010 года	http://www.mvd.ru/userfiles/statist_07_2010.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_87/	Состояние преступности - январь-июнь 2010 год	http://www.mvd.ru/userfiles/file/07_2010.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_88/	Состояние преступности - январь-май 2010 год	http://www.mvd.ru/userfiles/file/05_2010.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_89/	Состояние преступности - январь-апрель 2010 год	http://www.mvd.ru/userfiles/file/04_2010.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_90/	Состояние преступности - январь-март 2010 год	http://www.mvd.ru/userfiles/file/03_2010.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_91/	Состояние преступности - январь-февраль 2010 год	http://www.mvd.ru/userfiles/file/02_2010.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_92/	Состояние преступности - январь 2010 год	http://www.mvd.ru/userfiles/file/01_2010.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_165/	Состояние преступности - январь-декабрь 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_12_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_166/	Состояние преступности - январь-ноябрь 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_11_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_48366/	Состояние преступности - январь-октябрь 2009 год	http://www.mvd.ru/userfiles/sb_09_10_2_var__.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_168/	Состояние преступности - январь-сентябрь 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_09_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_169/	Состояние преступности - январь-август 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_08_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_170/	Состояние преступности - январь-июль 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_07_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_171/	Состояние преступности - январь-июнь 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_06_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_172/	Состояние преступности - январь-май 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_05_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_173/	Состояние преступности - январь-апрель 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_04_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_174/	Состояние преступности - январь-март 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_03_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_175/	Состояние преступности - январь-февраль 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_02_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_176/	Состояние преступности - январь 2009 год	http://www.mvd.ru/userfiles/file/statistics/stat_01_2009.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_177/	Состояние преступности - январь-декабрь 2008 год	http://www.mvd.ru/userfiles/file/statistics/stat_12_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_180/	Состояние преступности - январь-ноябрь 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_11_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_183/	Состояние преступности - январь-октябрь 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_10_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_185/	Состояние преступности - январь-сентябрь 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_09_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_187/	Состояние преступности - январь-август 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_08_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_189/	Состояние преступности - январь-июль 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_07_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_197/	Состояние преступности - январь-июнь 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_06_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_207/	Состояние преступности - январь-май 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_04_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_210/	Состояние преступности - январь-апрель 2008 год	http://www.mvd.ru/userfiles/gotovyy_1.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_211/	Состояние преступности - январь-март 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_03_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_212/	Состояние преступности - январь-февраль 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_02_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_215/	Состояние преступности - январь 2008 год	http://www.mvd.ru/userfiles/file/statistics/stats_01_2008.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_219/	Состояние преступности - январь-декабрь 2007 год	http://www.mvd.ru/userfiles/file/statistics/stats_12_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_220/	Состояние преступности - январь-ноябрь 2007 год	http://www.mvd.ru/userfiles/file/statistics/stats_11_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_221/	Состояние преступности - январь-октябрь 2007 год	http://www.mvd.ru/userfiles/file/statistics/stats_10_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_222/	Состояние преступности - январь-сентябрь 2007 год	http://www.mvd.ru/userfiles/file/statistics/stats_09_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_223/	Состояние преступности - январь-август 2007 год	http://www.mvd.ru/userfiles/file/statistics/stats_08_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_225/	Состояние преступности - январь-июль 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_07_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_226/	Состояние преступности - январь-июнь 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_06_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_227/	Состояние преступности - январь-май 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_05_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_228/	Состояние преступности - январь-апрель 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_04_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_229/	Состояние преступности - январь-март 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_03_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_230/	Состояние преступности - январь-февраль 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_02_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_231/	Состояние преступности - январь 2007 год	http://www.mvd.ru/userfiles/file/statistics/statist_01_2007.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_237/	Состояние преступности - январь-декабрь 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_12_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_239/	Состояние преступности - январь-ноябрь 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_11_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_241/	Состояние преступности - январь-октябрь 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_10_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_245/	Состояние преступности - январь-сентябрь 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_09_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_59959/	Состояние преступности - январь-август 2006 год	http://www.mvd.ru/userfiles/statist_08_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_249/	Состояние преступности - январь-июль 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_07_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_59958/	Состояние преступности - январь-июнь 2006 год	http://www.mvd.ru/userfiles/statist_06_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_258/	Состояние преступности - январь-май 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_05_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_259/	Состояние преступности - январь-апрель 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_04_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_260/	Состояние преступности - январь-март 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_03_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_264/	Состояние преступности - январь-февраль 2006 год	http://www.mvd.ru/userfiles/file/statistics/statist_02_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_265/	Состояние преступности - январь 2006 года	http://www.mvd.ru/userfiles/file/statistics/statist_01_2006.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_266/	Состояние преступности - январь-декабрь 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_12_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_267/	Состояние преступности - январь-ноябрь 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_11_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_268/	Состояние преступности - январь-октябрь 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_10_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_269/	Состояние преступности - январь-сентябрь 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_09_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_270/	Состояние преступности - январь-август 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_08_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_272/	Состояние преступности - январь-июль 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_07_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_274/	Состояние преступности - январь-июнь 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_06_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_275/	Состояние преступности - январь-май 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_05_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_278/	Состояние преступности - январь-апрель 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_04_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_279/	Состояние преступности - январь-март 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_03_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_281/	Состояние преступности - январь-февраль 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_02_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_282/	Состояние преступности - январь 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_01_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_283/	Состояние преступности - январь–декабрь 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_12_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_291/	Состояние преступности - январь-ноябрь 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_11_2004(1).pdf
http://www.mvd.ru/presscenter/statistics/reports/show_293/	Состояние преступности - январь-октябрь 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_10_2004(1).pdf
http://www.mvd.ru/presscenter/statistics/reports/show_296/	Состояние преступности - январь-сентябрь 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_09_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_303/	Состояние преступности - январь-август 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_08_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_305/	Состояние преступности - январь-июль 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_07_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_309/	Состояние преступности - январь–июнь 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_06_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_312/	Состояние преступности - январь–май 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_05_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_314/	Состояние преступности - январь–апрель 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_04_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_318/	Состояние преступности - январь–март 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_02_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_324/	Состояние преступности - январь–февраль 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_34_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_320/	Состояние преступности - январь 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_01_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_326/	Состояние преступности - январь–декабрь 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_12_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_328/	Состояние преступности - январь–ноябрь 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_11_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_330/	Состояние преступности - январь–октябрь 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_10_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_333/	Состояние преступности - январь-сентябрь 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_09_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_336/	Состояние преступности - январь-август 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_08_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_339/	Состояние преступности - январь-июль 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_07_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_59957/	Состояние преступности - январь-июнь 2003 года	http://www.mvd.ru/userfiles/statist_06_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_345/	Состояние преступности - январь-май 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_05_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_347/	Состояние преступности - январь-апрель 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_04_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_350/	Состояние преступности - январь-март 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_03_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_352/	Состояние преступности - январь-февраль 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_02_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_59956/	Состояние преступности - январь 2003 года	http://www.mvd.ru/userfiles/statist_01_2003.pdf
